tripduration,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude
2471.454545,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,61,Boylston St at Fairfield St,42.348762,-71.082383
2771,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303
2755.967742,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198
2890.888889,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031
1816,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338
3207,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071
2686.333333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,71,Conway Park - Somerville Avenue,42.383405,-71.107593
3946.555556,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
4408.830508,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
2187.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324
2446.2,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
4496.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,78,Union Square - Somerville,42.37967448,-71.09391324
3216.333333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,79,Beacon St at Washington / Kirkland,42.37842,-71.105668
2790.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601
2225.833333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,81,Chinatown T Stop,42.352409,-71.062679
2073,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,82,Beacon St at Tappan St,42.3382668,-71.13894682
