tripduration,start_station_id,start_station_name,end_station_id,end_station_name
2849,74,Harvard Square at Mass Ave/ Dunster,74,Harvard Square at Mass Ave/ Dunster
2849,58,Mugar Way at Beacon St,356,Charlestown Navy Yard
2849,58,Mugar Way at Beacon St,228,One Memorial Drive
2849,52,Newbury St at Hereford St,40,Lewis Wharf at Atlantic Ave
2849,33,Kenmore Square,374,Tremont St at Hamilton Pl
2848,183,Alewife MBTA at Steel Place,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
2848,183,Alewife MBTA at Steel Place,183,Alewife MBTA at Steel Place
2848,111,Packard Ave at Powderhouse Blvd,111,Packard Ave at Powderhouse Blvd
2848,91,One Kendall Square at Hampshire St / Portland St,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
2848,73,Harvard Square at Brattle St / Eliot St,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard
2847,370,Dartmouth St at Newbury St,367,Vassal Lane at Tobin/VLUS
2847,369,Boston Public Market,95,Cambridge St - at Columbia St / Webster Ave
2847,225,Cambridge Dept. of Public Works -147 Hampshire St.,186,Congress St at Northern Ave
2847,224,Fresh Pond Reservation,224,Fresh Pond Reservation
2847,143,EF - North Point Park,143,EF - North Point Park
2847,133,Green Street T Stop - Green St at Amory St,133,Green Street T Stop - Green St at Amory St
2847,79,Beacon St at Washington / Kirkland,214,Airport T Stop - Bremen St at Brooks St
2847,70,Harvard Kennedy School at Bennett St / Eliot St,151,Surface Rd at India St
2847,16,Back Bay T Stop - Dartmouth St at Stuart St,36,Copley Square - Dartmouth St at Boylston St
2846,386,Sennott Park Broadway at Norfolk Street,352,Ring Rd
2846,351,Faneuil St at Arlington St,351,Faneuil St at Arlington St
2846,342,Boylston St at Jersey St,377,Perry Park
2846,330,30 Dane St,363,Harrison Ave at Mullins Way
2846,328,Grove St at Community Path,36,Copley Square - Dartmouth St at Boylston St
2846,107,Ames St at Main St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2846,90,Lechmere Station at Cambridge St / First St,185,Third at Binney
2846,48,Post Office Square,63,Dorchester Ave at Gillette Park
2846,40,Lewis Wharf at Atlantic Ave,110,Harvard University Gund Hall at Quincy St / Kirkland St
2846,31,Seaport Hotel - Congress St at Seaport Ln,55,Boylston St at Massachusetts Ave
2845,333,699 Mt Auburn St,105,Lower Cambridgeport at Magazine St / Riverside Rd
2845,214,Airport T Stop - Bremen St at Brooks St,214,Airport T Stop - Bremen St at Brooks St
2845,206,Government Center - Cambridge St at Court St,131,Jackson Square T Stop
2845,190,Nashua Street at Red Auerbach Way,190,Nashua Street at Red Auerbach Way
2845,139,Dana Park,372,Boylston St at Exeter St
2845,125,Hyde Square - Barbara St at Centre St,352,Ring Rd
2845,98,Warren St at Chelsea St,49,Stuart St at Charles St
2845,74,Harvard Square at Mass Ave/ Dunster,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2845,55,Boylston St at Massachusetts Ave,4,Tremont St at E Berkeley St
2844,224,Fresh Pond Reservation,224,Fresh Pond Reservation
2844,157,Seaport Blvd at Sleeper St,73,Harvard Square at Brattle St / Eliot St
2844,98,Warren St at Chelsea St,190,Nashua Street at Red Auerbach Way
2844,96,Cambridge Main Library at Broadway / Trowbridge St,96,Cambridge Main Library at Broadway / Trowbridge St
2844,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard
2844,74,Harvard Square at Mass Ave/ Dunster,61,Boylston St at Fairfield St
2844,74,Harvard Square at Mass Ave/ Dunster,90,Lechmere Station at Cambridge St / First St
2844,53,Beacon St at Massachusetts Ave,89,Harvard Law School at Mass Ave / Jarvis St
2844,40,Lewis Wharf at Atlantic Ave,177,University Park
2844,30,Brigham Circle - Francis St at Huntington Ave,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2843,331,Huntington Ave at Mass Art,55,Boylston St at Massachusetts Ave
2843,214,Airport T Stop - Bremen St at Brooks St,214,Airport T Stop - Bremen St at Brooks St
2843,185,Third at Binney,260,Fields Corner T Stop
2843,182,Museum of Science,182,Museum of Science
2843,163,The Lawn on D,21,Prudential Center - 101 Huntington Ave
2843,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,5,Northeastern University - North Parking Lot
2843,98,Warren St at Chelsea St,98,Warren St at Chelsea St
2843,90,Lechmere Station at Cambridge St / First St,96,Cambridge Main Library at Broadway / Trowbridge St
2843,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,74,Harvard Square at Mass Ave/ Dunster
2843,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,236,Assembly Square T
2843,58,Mugar Way at Beacon St,228,One Memorial Drive
2843,25,South End Library - Tremont St at W Newton St,17,Soldiers Field Park - 111 Western Ave
2843,20,Aquarium T Stop - 200 Atlantic Ave,157,Seaport Blvd at Sleeper St
2843,6,Cambridge St at Joy St,361,Deerfield St at Commonwealth Ave
2842,384,Clarendon St at Newbury St,8,Union Square - Brighton Ave at Cambridge St
2842,370,Dartmouth St at Newbury St,42,Boylston St at Arlington St
2842,190,Nashua Street at Red Auerbach Way,227,Silber Way
2842,189,Kendall T,90,Lechmere Station at Cambridge St / First St
2842,182,Museum of Science,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
2842,149,175 N Harvard St,55,Boylston St at Massachusetts Ave
2842,146,Murphy Skating Rink - 1880 Day Blvd,93,JFK/UMass T Stop
2842,91,One Kendall Square at Hampshire St / Portland St,15,Brighton Mills - 370 Western Ave
2842,65,Boston Convention and Exhibition Center - Summer St at West Side Dr,374,Tremont St at Hamilton Pl
2842,57,Massachusetts Ave at Columbus Ave,70,Harvard Kennedy School at Bennett St / Eliot St
2842,55,Boylston St at Massachusetts Ave,4,Tremont St at E Berkeley St
2842,36,Copley Square - Dartmouth St at Boylston St,37,New Balance - 20 Guest St
2842,36,Copley Square - Dartmouth St at Boylston St,36,Copley Square - Dartmouth St at Boylston St
2841,369,Boston Public Market,58,Mugar Way at Beacon St
2841,342,Boylston St at Jersey St,89,Harvard Law School at Mass Ave / Jarvis St
2841,206,Government Center - Cambridge St at Court St,331,Huntington Ave at Mass Art
2841,183,Alewife MBTA at Steel Place,183,Alewife MBTA at Steel Place
2841,163,The Lawn on D,163,The Lawn on D
2841,145,Rindge Avenue - O'Neill Library,182,Museum of Science
2841,135,ID Building East,225,Cambridge Dept. of Public Works -147 Hampshire St.
2841,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,125,Hyde Square - Barbara St at Centre St
2841,93,JFK/UMass T Stop,54,Tremont St at West St
2841,89,Harvard Law School at Mass Ave / Jarvis St,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
2841,73,Harvard Square at Brattle St / Eliot St,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
2841,33,Kenmore Square,20,Aquarium T Stop - 200 Atlantic Ave
2841,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,369,Boston Public Market
2841,8,Union Square - Brighton Ave at Cambridge St,332,Harvard Ave at Brainerd Rd
2840,369,Boston Public Market,96,Cambridge Main Library at Broadway / Trowbridge St
2840,332,Harvard Ave at Brainerd Rd,61,Boylston St at Fairfield St
2840,239,Community Path at Cedar Street,100,Davis Square
2840,186,Congress St at Northern Ave,53,Beacon St at Massachusetts Ave
2840,98,Warren St at Chelsea St,98,Warren St at Chelsea St
2840,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2840,74,Harvard Square at Mass Ave/ Dunster,342,Boylston St at Jersey St
2840,74,Harvard Square at Mass Ave/ Dunster,33,Kenmore Square
2840,70,Harvard Kennedy School at Bennett St / Eliot St,70,Harvard Kennedy School at Bennett St / Eliot St
2840,60,Charles Circle - Charles St at Cambridge St,10,B.U. Central - 725 Comm. Ave.
2840,58,Mugar Way at Beacon St,228,One Memorial Drive
2840,52,Newbury St at Hereford St,180,Mt Auburn
2840,5,Northeastern University - North Parking Lot,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
2840,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42,Boylston St at Arlington St
2839,363,Harrison Ave at Mullins Way,21,Prudential Center - 101 Huntington Ave
2839,355,Bennington St at Constitution Beach,355,Bennington St at Constitution Beach
2839,344,Commonwealth Ave at Chiswick Rd,22,South Station - 700 Atlantic Ave
2839,280,Main St at Baldwin St,280,Main St at Baldwin St
2839,176,Lesley University,60,Charles Circle - Charles St at Cambridge St
2839,145,Rindge Avenue - O'Neill Library,74,Harvard Square at Mass Ave/ Dunster
2839,120,Beacon St at Charles St,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
2839,107,Ames St at Main St,185,Third at Binney
2839,100,Davis Square,118,Linear Park - Mass. Ave. at Cameron Ave. 
2839,99,Wilson Square,99,Wilson Square
2839,92,University of Massachusetts Boston - Campus Center,92,University of Massachusetts Boston - Campus Center
2839,74,Harvard Square at Mass Ave/ Dunster,105,Lower Cambridgeport at Magazine St / Riverside Rd
2839,58,Mugar Way at Beacon St,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
2839,55,Boylston St at Massachusetts Ave,175,Brighton Center - Washington St at Cambridge St
2839,54,Tremont St at West St,206,Government Center - Cambridge St at Court St
2839,43,Rowes Wharf at Atlantic Ave,9,Commonwealth Ave at Agganis Way
2839,40,Lewis Wharf at Atlantic Ave,40,Lewis Wharf at Atlantic Ave
2839,23,Boston City Hall - 28 State St,182,Museum of Science
2839,10,B.U. Central - 725 Comm. Ave.,10,B.U. Central - 725 Comm. Ave.
2839,4,Tremont St at E Berkeley St,60,Charles Circle - Charles St at Cambridge St
2838,362,Columbia Rd at Tierney Community Center,379,Tremont St at W. Dedham St
2838,182,Museum of Science,24,Seaport Square - Seaport Blvd at Northern Ave
2838,159,S Huntington Ave at Heath St,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
2838,125,Hyde Square - Barbara St at Centre St,22,South Station - 700 Atlantic Ave
2838,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,335,Harvard St at Greene-Rose Heritage Park
2838,72,One Broadway / Kendall Sq at Main St / 3rd St,70,Harvard Kennedy School at Bennett St / Eliot St
2838,58,Mugar Way at Beacon St,187,Cypress St at Clark Playground
2838,50,Boylston St at Berkeley St,126,Egleston Square - Atherton St at Washington St
2838,36,Copley Square - Dartmouth St at Boylston St,174,Washington St at Brock St
2838,36,Copley Square - Dartmouth St at Boylston St,16,Back Bay T Stop - Dartmouth St at Stuart St
2837,342,Boylston St at Jersey St,51,Washington St at Lenox St
2837,206,Government Center - Cambridge St at Court St,39,Washington St at Rutland St
2837,190,Nashua Street at Red Auerbach Way,48,Post Office Square
2837,92,University of Massachusetts Boston - Campus Center,10,B.U. Central - 725 Comm. Ave.
2837,89,Harvard Law School at Mass Ave / Jarvis St,57,Massachusetts Ave at Columbus Ave
2837,73,Harvard Square at Brattle St / Eliot St,374,Tremont St at Hamilton Pl
2837,70,Harvard Kennedy School at Bennett St / Eliot St,234,Broadway at Central St
2837,58,Mugar Way at Beacon St,228,One Memorial Drive
2837,42,Boylston St at Arlington St,369,Boston Public Market
2837,33,Kenmore Square,19,Park Dr at Buswell St
2837,33,Kenmore Square,361,Deerfield St at Commonwealth Ave
2836,181,Huron Ave At Vassal Lane,333,699 Mt Auburn St
2836,96,Cambridge Main Library at Broadway / Trowbridge St,125,Hyde Square - Barbara St at Centre St
2836,92,University of Massachusetts Boston - Campus Center,92,University of Massachusetts Boston - Campus Center
2836,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,74,Harvard Square at Mass Ave/ Dunster
2836,86,Brookline Village - Station Street at MBTA,100,Davis Square
2836,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace
2836,74,Harvard Square at Mass Ave/ Dunster,67,MIT at Mass Ave / Amherst St
2836,74,Harvard Square at Mass Ave/ Dunster,109,West End Park
2836,49,Stuart St at Charles St,23,Boston City Hall - 28 State St
2836,42,Boylston St at Arlington St,58,Mugar Way at Beacon St
2836,20,Aquarium T Stop - 200 Atlantic Ave,363,Harrison Ave at Mullins Way
2835,370,Dartmouth St at Newbury St,42,Boylston St at Arlington St
2835,369,Boston Public Market,342,Boylston St at Jersey St
2835,342,Boylston St at Jersey St,342,Boylston St at Jersey St
2835,224,Fresh Pond Reservation,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave
2835,115,Porter Square Station,175,Brighton Center - Washington St at Cambridge St
2835,98,Warren St at Chelsea St,49,Stuart St at Charles St
2835,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,20,Aquarium T Stop - 200 Atlantic Ave
2835,60,Charles Circle - Charles St at Cambridge St,60,Charles Circle - Charles St at Cambridge St
2835,42,Boylston St at Arlington St,67,MIT at Mass Ave / Amherst St
2835,36,Copley Square - Dartmouth St at Boylston St,74,Harvard Square at Mass Ave/ Dunster
2835,23,Boston City Hall - 28 State St,182,Museum of Science
2835,20,Aquarium T Stop - 200 Atlantic Ave,163,The Lawn on D
2834,369,Boston Public Market,70,Harvard Kennedy School at Bennett St / Eliot St
2834,369,Boston Public Market,369,Boston Public Market
2834,124,Curtis Hall - South St at Centre St,339,Archdale Rd at Washington St
2834,86,Brookline Village - Station Street at MBTA,6,Cambridge St at Joy St
2834,80,MIT Stata Center at Vassar St / Main St,205,Bowdoin St at Quincy St
2834,74,Harvard Square at Mass Ave/ Dunster,110,Harvard University Gund Hall at Quincy St / Kirkland St
2834,58,Mugar Way at Beacon St,60,Charles Circle - Charles St at Cambridge St
2833,226,Commonwealth Ave At Babcock St,390,Broadway at Lynde St
2833,225,Cambridge Dept. of Public Works -147 Hampshire St.,20,Aquarium T Stop - 200 Atlantic Ave
2833,187,Cypress St at Clark Playground,187,Cypress St at Clark Playground
2833,171,Bunker Hill Community College,385,Albany St at E. Brookline St
2833,68,Central Square at Mass Ave / Essex St,31,Seaport Hotel - Congress St at Seaport Ln
2833,61,Boylston St at Fairfield St,120,Beacon St at Charles St
2833,58,Mugar Way at Beacon St,17,Soldiers Field Park - 111 Western Ave
2833,40,Lewis Wharf at Atlantic Ave,374,Tremont St at Hamilton Pl
2833,33,Kenmore Square,174,Washington St at Brock St
2833,22,South Station - 700 Atlantic Ave,152,Ink Block - Harrison Ave at Herald St
2832,282,Stony Brook T Stop,282,Stony Brook T Stop
2832,211,Piers Park,211,Piers Park
2832,182,Museum of Science,182,Museum of Science
2832,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,357,Centre St at Seaverns Ave
2832,151,Surface Rd at India St,349,Washington St at Talbot Ave
2832,122,Burlington Ave at Brookline Ave,42,Boylston St at Arlington St
2832,70,Harvard Kennedy School at Bennett St / Eliot St,70,Harvard Kennedy School at Bennett St / Eliot St
2832,60,Charles Circle - Charles St at Cambridge St,81,Chinatown T Stop
2832,36,Copley Square - Dartmouth St at Boylston St,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St
2832,22,South Station - 700 Atlantic Ave,128,E Cottage St at Columbia Rd
2832,20,Aquarium T Stop - 200 Atlantic Ave,157,Seaport Blvd at Sleeper St
2832,10,B.U. Central - 725 Comm. Ave.,10,B.U. Central - 725 Comm. Ave.
2832,10,B.U. Central - 725 Comm. Ave.,58,Mugar Way at Beacon St
2831,352,Ring Rd,39,Washington St at Rutland St
2831,177,University Park,78,Union Square - Somerville
2831,120,Beacon St at Charles St,58,Mugar Way at Beacon St
2831,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,54,Tremont St at West St
2831,74,Harvard Square at Mass Ave/ Dunster,345,Park Plaza at Charles St S.
2831,74,Harvard Square at Mass Ave/ Dunster,372,Boylston St at Exeter St
2831,69,Coolidge Corner - Beacon St at Centre St,60,Charles Circle - Charles St at Cambridge St
2831,59,Chinatown Gate Plaza,178,MIT Pacific St at Purrington St
2831,50,Boylston St at Berkeley St,189,Kendall T
2831,40,Lewis Wharf at Atlantic Ave,374,Tremont St at Hamilton Pl
2831,23,Boston City Hall - 28 State St,182,Museum of Science
2830,386,Sennott Park Broadway at Norfolk Street,152,Ink Block - Harrison Ave at Herald St
2830,384,Clarendon St at Newbury St,370,Dartmouth St at Newbury St
2830,370,Dartmouth St at Newbury St,197,MLK Blvd at Washington St
2830,342,Boylston St at Jersey St,33,Kenmore Square
2830,227,Silber Way,361,Deerfield St at Commonwealth Ave
2830,221,Verizon Innovation Hub 10 Ware Street,60,Charles Circle - Charles St at Cambridge St
2830,163,The Lawn on D,58,Mugar Way at Beacon St
2830,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard
2830,52,Newbury St at Hereford St,52,Newbury St at Hereford St
2830,50,Boylston St at Berkeley St,31,Seaport Hotel - Congress St at Seaport Ln
2830,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,377,Perry Park
2829,372,Boylston St at Exeter St,333,699 Mt Auburn St
2829,342,Boylston St at Jersey St,100,Davis Square
2829,224,Fresh Pond Reservation,224,Fresh Pond Reservation
2829,174,Washington St at Brock St,41,Packard's Corner - Commonwealth Ave at Brighton Ave
2829,170,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,170,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave
2829,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,344,Commonwealth Ave at Chiswick Rd
2829,92,University of Massachusetts Boston - Campus Center,92,University of Massachusetts Boston - Campus Center
2829,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,89,Harvard Law School at Mass Ave / Jarvis St
2829,53,Beacon St at Massachusetts Ave,342,Boylston St at Jersey St
2829,42,Boylston St at Arlington St,369,Boston Public Market
2829,40,Lewis Wharf at Atlantic Ave,40,Lewis Wharf at Atlantic Ave
2829,40,Lewis Wharf at Atlantic Ave,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
2829,20,Aquarium T Stop - 200 Atlantic Ave,110,Harvard University Gund Hall at Quincy St / Kirkland St
2828,390,Broadway at Lynde St,121,W Broadway at Dorchester St
2828,379,Tremont St at W. Dedham St,74,Harvard Square at Mass Ave/ Dunster
2828,332,Harvard Ave at Brainerd Rd,66,Commonwealth Ave at Griggs St
2828,282,Stony Brook T Stop,282,Stony Brook T Stop
2828,225,Cambridge Dept. of Public Works -147 Hampshire St.,225,Cambridge Dept. of Public Works -147 Hampshire St.
2828,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,146,Murphy Skating Rink - 1880 Day Blvd
2828,214,Airport T Stop - Bremen St at Brooks St,214,Airport T Stop - Bremen St at Brooks St
2828,178,MIT Pacific St at Purrington St,178,MIT Pacific St at Purrington St
2828,174,Washington St at Brock St,73,Harvard Square at Brattle St / Eliot St
2828,119,South Boston Library - 646 E Broadway,124,Curtis Hall - South St at Centre St
2828,74,Harvard Square at Mass Ave/ Dunster,58,Mugar Way at Beacon St
2828,58,Mugar Way at Beacon St,24,Seaport Square - Seaport Blvd at Northern Ave
2828,57,Massachusetts Ave at Columbus Ave,65,Boston Convention and Exhibition Center - Summer St at West Side Dr
2828,16,Back Bay T Stop - Dartmouth St at Stuart St,16,Back Bay T Stop - Dartmouth St at Stuart St
2827,390,Broadway at Lynde St,369,Boston Public Market
2827,342,Boylston St at Jersey St,369,Boston Public Market
2827,81,Chinatown T Stop,81,Chinatown T Stop
2827,68,Central Square at Mass Ave / Essex St,60,Charles Circle - Charles St at Cambridge St
2827,23,Boston City Hall - 28 State St,40,Lewis Wharf at Atlantic Ave
2827,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,369,Boston Public Market
2826,163,The Lawn on D,58,Mugar Way at Beacon St
2826,140,Danehy Park,342,Boylston St at Jersey St
2826,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,70,Harvard Kennedy School at Bennett St / Eliot St
2826,90,Lechmere Station at Cambridge St / First St,103,JFK Crossing at Harvard St. / Thorndike St.
2826,81,Chinatown T Stop,72,One Broadway / Kendall Sq at Main St / 3rd St
2826,75,Lafayette Square at Mass Ave / Main St / Columbia St,79,Beacon St at Washington / Kirkland
2826,8,Union Square - Brighton Ave at Cambridge St,332,Harvard Ave at Brainerd Rd
2825,233,St Mary's,233,St Mary's
2825,212,Maverick Square - Lewis Mall,217,Orient Heights T Stop - Bennington St at Saratoga St
2825,186,Congress St at Northern Ave,53,Beacon St at Massachusetts Ave
2825,184,Sidney Research Campus/Erie Street at Waverly,33,Kenmore Square
2825,171,Bunker Hill Community College,171,Bunker Hill Community College
2825,146,Murphy Skating Rink - 1880 Day Blvd,296,Farragut Rd at E. 6th St
2825,68,Central Square at Mass Ave / Essex St,186,Congress St at Northern Ave
2825,23,Boston City Hall - 28 State St,81,Chinatown T Stop
2825,23,Boston City Hall - 28 State St,356,Charlestown Navy Yard
2825,10,B.U. Central - 725 Comm. Ave.,58,Mugar Way at Beacon St
2824,370,Dartmouth St at Newbury St,58,Mugar Way at Beacon St
2824,365,Harrison Ave at Bennet St,161,W Broadway at D St
2824,349,Washington St at Talbot Ave,349,Washington St at Talbot Ave
2824,342,Boylston St at Jersey St,190,Nashua Street at Red Auerbach Way
2824,221,Verizon Innovation Hub 10 Ware Street,60,Charles Circle - Charles St at Cambridge St
2824,219,Boston East - 126 Border St,60,Charles Circle - Charles St at Cambridge St
2824,190,Nashua Street at Red Auerbach Way,140,Danehy Park
2824,107,Ames St at Main St,107,Ames St at Main St
2824,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard
2824,74,Harvard Square at Mass Ave/ Dunster,100,Davis Square
2824,60,Charles Circle - Charles St at Cambridge St,58,Mugar Way at Beacon St
2824,53,Beacon St at Massachusetts Ave,178,MIT Pacific St at Purrington St
2824,50,Boylston St at Berkeley St,16,Back Bay T Stop - Dartmouth St at Stuart St
2824,19,Park Dr at Buswell St,58,Mugar Way at Beacon St
2824,7,Fan Pier,48,Post Office Square
2824,4,Tremont St at E Berkeley St,4,Tremont St at E Berkeley St
2823,384,Clarendon St at Newbury St,58,Mugar Way at Beacon St
2823,369,Boston Public Market,50,Boylston St at Berkeley St
2823,319,84 Cambridgepark Dr,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
2823,206,Government Center - Cambridge St at Court St,35,Arch St at Franklin St
2823,187,Cypress St at Clark Playground,94,Main St at Austin St
2823,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42,Boylston St at Arlington St
2823,74,Harvard Square at Mass Ave/ Dunster,52,Newbury St at Hereford St
2823,61,Boylston St at Fairfield St,111,Packard Ave at Powderhouse Blvd
2823,52,Newbury St at Hereford St,103,JFK Crossing at Harvard St. / Thorndike St.
2823,20,Aquarium T Stop - 200 Atlantic Ave,54,Tremont St at West St
2822,333,699 Mt Auburn St,333,699 Mt Auburn St
2822,221,Verizon Innovation Hub 10 Ware Street,60,Charles Circle - Charles St at Cambridge St
2822,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,157,Seaport Blvd at Sleeper St
2822,186,Congress St at Northern Ave,98,Warren St at Chelsea St
2822,176,Lesley University,60,Charles Circle - Charles St at Cambridge St
2822,61,Boylston St at Fairfield St,352,Ring Rd
2822,60,Charles Circle - Charles St at Cambridge St,318,Ames St at Broadway
2822,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,23,Boston City Hall - 28 State St
2821,182,Museum of Science,24,Seaport Square - Seaport Blvd at Northern Ave
2821,74,Harvard Square at Mass Ave/ Dunster,74,Harvard Square at Mass Ave/ Dunster
2821,74,Harvard Square at Mass Ave/ Dunster,372,Boylston St at Exeter St
2821,61,Boylston St at Fairfield St,352,Ring Rd
2821,53,Beacon St at Massachusetts Ave,53,Beacon St at Massachusetts Ave
2821,49,Stuart St at Charles St,175,Brighton Center - Washington St at Cambridge St
2821,43,Rowes Wharf at Atlantic Ave,81,Chinatown T Stop
2821,43,Rowes Wharf at Atlantic Ave,20,Aquarium T Stop - 200 Atlantic Ave
2821,42,Boylston St at Arlington St,58,Mugar Way at Beacon St
2821,36,Copley Square - Dartmouth St at Boylston St,42,Boylston St at Arlington St
2820,356,Charlestown Navy Yard,52,Newbury St at Hereford St
2820,351,Faneuil St at Arlington St,6,Cambridge St at Joy St
2820,212,Maverick Square - Lewis Mall,217,Orient Heights T Stop - Bennington St at Saratoga St
2820,151,Surface Rd at India St,126,Egleston Square - Atherton St at Washington St
2820,139,Dana Park,372,Boylston St at Exeter St
2820,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42,Boylston St at Arlington St
2820,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,20,Aquarium T Stop - 200 Atlantic Ave
2820,73,Harvard Square at Brattle St / Eliot St,10,B.U. Central - 725 Comm. Ave.
2820,67,MIT at Mass Ave / Amherst St,221,Verizon Innovation Hub 10 Ware Street
2820,58,Mugar Way at Beacon St,58,Mugar Way at Beacon St
2820,58,Mugar Way at Beacon St,115,Porter Square Station
2820,50,Boylston St at Berkeley St,74,Harvard Square at Mass Ave/ Dunster
2820,43,Rowes Wharf at Atlantic Ave,11,Longwood Ave at Binney St
2820,36,Copley Square - Dartmouth St at Boylston St,74,Harvard Square at Mass Ave/ Dunster
2820,25,South End Library - Tremont St at W Newton St,234,Broadway at Central St
2820,22,South Station - 700 Atlantic Ave,17,Soldiers Field Park - 111 Western Ave
2820,22,South Station - 700 Atlantic Ave,91,One Kendall Square at Hampshire St / Portland St
2820,9,Commonwealth Ave at Agganis Way,110,Harvard University Gund Hall at Quincy St / Kirkland St
2820,6,Cambridge St at Joy St,40,Lewis Wharf at Atlantic Ave
2819,374,Tremont St at Hamilton Pl,361,Deerfield St at Commonwealth Ave
2819,370,Dartmouth St at Newbury St,367,Vassal Lane at Tobin/VLUS
2819,334,Mass Ave at Hadley/Walden,73,Harvard Square at Brattle St / Eliot St
2819,333,699 Mt Auburn St,333,699 Mt Auburn St
2819,236,Assembly Square T,236,Assembly Square T
2819,192,Purchase St at Pearl St,69,Coolidge Corner - Beacon St at Centre St
2819,173,Savin Hill T Stop - S Sydney St at Bay St,138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square
2819,110,Harvard University Gund Hall at Quincy St / Kirkland St,17,Soldiers Field Park - 111 Western Ave
2819,102,Powder House Circle - Nathan Tufts Park,111,Packard Ave at Powderhouse Blvd
2819,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,335,Harvard St at Greene-Rose Heritage Park
2819,90,Lechmere Station at Cambridge St / First St,96,Cambridge Main Library at Broadway / Trowbridge St
2819,52,Newbury St at Hereford St,222,Troy Boston
2819,40,Lewis Wharf at Atlantic Ave,52,Newbury St at Hereford St
2818,355,Bennington St at Constitution Beach,355,Bennington St at Constitution Beach
2818,351,Faneuil St at Arlington St,68,Central Square at Mass Ave / Essex St
2818,200,Washington St at Melnea Cass Blvd,29,Innovation Lab - 125 Western Ave at Batten Way
2818,110,Harvard University Gund Hall at Quincy St / Kirkland St,140,Danehy Park
2818,58,Mugar Way at Beacon St,55,Boylston St at Massachusetts Ave
2818,57,Massachusetts Ave at Columbus Ave,57,Massachusetts Ave at Columbus Ave
2818,54,Tremont St at West St,64,Congress St at Sleeper St
2818,43,Rowes Wharf at Atlantic Ave,20,Aquarium T Stop - 200 Atlantic Ave
2818,39,Washington St at Rutland St,92,University of Massachusetts Boston - Campus Center
2818,33,Kenmore Square,384,Clarendon St at Newbury St
2818,11,Longwood Ave at Binney St,183,Alewife MBTA at Steel Place
2817,363,Harrison Ave at Mullins Way,369,Boston Public Market
2817,120,Beacon St at Charles St,42,Boylston St at Arlington St
2817,113,Andrew T Stop - Dorchester Ave at Dexter St,282,Stony Brook T Stop
